ProcessName,SubjectUserName,@timestamp,host,Hostname,EventID,SubjectLogonId,ProcessId,LogonType,TargetLogonId,WorkstationName,IpAddress,TargetUserName,PrivilegeList,CommandLine,ParentProcessName,NewProcessId
,SCRANTON$,2020-05-02T03:20:47.252Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\wbem\WmiApSrv.exe,C:\Windows\System32\services.exe,0x1434
C:\Packages\Plugins\Microsoft.Compute.JsonADDomainExtension\1.3.2\bin\JsonADDomainExtension.exe,SCRANTON$,2020-05-02T03:20:47.252Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x17c0,,,,,,,,,
C:\Windows\System32\cmd.exe,SCRANTON$,2020-05-02T03:20:47.252Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1760,,,,,,,,,
C:\Windows\System32\conhost.exe,SCRANTON$,2020-05-02T03:20:47.252Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1774,,,,,,,,,
,pbeesly,2020-05-02T03:20:47.252Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x11a4e7,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
-,-,2020-05-02T03:20:47.252Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x0,0x0,3,0x11a4e7,10.0.1.4,172.18.39.2,pbeesly,,,,
C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe,SCRANTON$,2020-05-02T03:20:47.252Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1484,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:47.252Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x17d4,,0x0,,,-,,"""C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe""  Install /service /autoStart",C:\Windows\System32\cmd.exe,0x1490
C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe,SCRANTON$,2020-05-02T03:20:47.253Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1490,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:47.253Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x17d4,,0x0,,,-,,"""C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe""  Start /service /autoStart",C:\Windows\System32\cmd.exe,0x14f4
C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe,SCRANTON$,2020-05-02T03:20:47.253Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x14f4,,,,,,,,,
C:\Windows\System32\cmd.exe,SCRANTON$,2020-05-02T03:20:47.253Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x17d4,,,,,,,,,
C:\Windows\System32\conhost.exe,SCRANTON$,2020-05-02T03:20:47.253Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1454,,,,,,,,,
C:\Windows\System32\wbem\WmiApSrv.exe,SCRANTON$,2020-05-02T03:20:47.253Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1434,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:47.615Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x3b0,,0x3e5,,,LOCAL SERVICE,,C:\windows\system32\wbem\wmiprvse.exe -secured -Embedding,C:\Windows\System32\svchost.exe,0x1474
,SCRANTON$,2020-05-02T03:20:47.615Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x198,,0x0,,,-,,\SystemRoot\System32\smss.exe 000000c4 00000084 ,C:\Windows\System32\smss.exe,0x1470
,SCRANTON$,2020-05-02T03:20:47.615Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1470,,0x0,,,-,,"%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16",C:\Windows\System32\smss.exe,0x1464
,SCRANTON$,2020-05-02T03:20:47.616Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1470,,0x0,,,-,,winlogon.exe,C:\Windows\System32\smss.exe,0x14dc
C:\Windows\System32\smss.exe,SCRANTON$,2020-05-02T03:20:47.616Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1470,,,,,,,,,
C:\Packages\Plugins\Microsoft.Azure.Security.IaaSAntimalware\1.5.5.9\AntimalwareConfig.exe,SCRANTON$,2020-05-02T03:20:47.620Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x177c,,,,,,,,,
C:\Windows\System32\conhost.exe,SCRANTON$,2020-05-02T03:20:47.620Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1798,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:47.620Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,"""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-c097ce84-d1b2-46b9-a2a4-7ab481d8fd44 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-4bf03c4f-6ec2-4e1e-8316-2c9698c2a5d7 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-04aa45db-cab9-4036-a2c4-de8923b3387b -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-b7728efe-ed99-4b4f-ab7c-addab9b4d234 -LifetimeId:186b9d8f-814a-4824-a9a5-045e7389414a -DeviceGroupId: -HostArg:0",C:\Windows\System32\services.exe,0x15ac
C:\Windows\System32\winlogon.exe,SCRANTON$,2020-05-02T03:20:47.620Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x14dc,2,0x12106a,-,-,UMFD-2,,,,
,SCRANTON$,2020-05-02T03:20:47.894Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x14dc,,0x0,,,-,,"""LogonUI.exe"" /flags:0x2 /state0:0xa38ee855 /state1:0x41c64e6d",C:\Windows\System32\winlogon.exe,0x1134
,SCRANTON$,2020-05-02T03:20:47.894Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x14dc,,0x12106a,,,UMFD-2,,"""fontdrvhost.exe""",C:\Windows\System32\winlogon.exe,0x158
C:\Windows\System32\winlogon.exe,SCRANTON$,2020-05-02T03:20:47.894Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x14dc,2,0x121a19,-,-,DWM-2,,,,
C:\Windows\System32\winlogon.exe,SCRANTON$,2020-05-02T03:20:47.895Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x14dc,2,0x121a62,-,-,DWM-2,,,,
,DWM-2,2020-05-02T03:20:47.895Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x121a19,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeAuditPrivilege
			SeImpersonatePrivilege",,,
,DWM-2,2020-05-02T03:20:47.895Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x121a62,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeAuditPrivilege",,,
,SCRANTON$,2020-05-02T03:20:47.895Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x14dc,,0x121a62,,,DWM-2,,"""dwm.exe""",C:\Windows\System32\winlogon.exe,0x274
-,-,2020-05-02T03:20:47.898Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x62082a,-,10.0.1.4,pbeesly,,,,
,SCRANTON$,2020-05-02T03:20:47.898Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x0,,,-,,C:\windows\system32\dxgiadaptercache.exe,C:\Windows\System32\svchost.exe,0x794
,SCRANTON$,2020-05-02T03:20:47.898Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd8c,,0x0,,,-,,"C:\windows\system32\cmd.exe /c """"C:\Packages\Plugins\Microsoft.Compute.CustomScriptExtension\1.10.5\enable.cmd""""",C:\WindowsAzure\Packages\GuestAgent\WindowsAzureGuestAgent.exe,0x93c
,SCRANTON$,2020-05-02T03:20:47.898Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x93c,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\cmd.exe,0x9a0
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:20:47.898Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:20:47.898Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:20:47.898Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k netsvcs -p -s DsmSvc,C:\Windows\System32\services.exe,0xa14
C:\Windows\System32\sppsvc.exe,SCRANTON$,2020-05-02T03:20:47.899Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e4,0x15f8,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:47.899Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x93c,,0x0,,,-,,"cmd  /C bin\CustomScriptHandler.exe ""enable""",C:\Windows\System32\cmd.exe,0xe18
,SCRANTON$,2020-05-02T03:20:47.899Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xe18,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\cmd.exe,0xe48
C:\Windows\System32\cmd.exe,SCRANTON$,2020-05-02T03:20:47.900Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x93c,,,,,,,,,
C:\Windows\System32\conhost.exe,SCRANTON$,2020-05-02T03:20:47.900Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x9a0,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:47.900Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xe18,,0x0,,,-,,"bin\CustomScriptHandler.exe  ""enable""",C:\Windows\System32\cmd.exe,0x15c4
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:20:48.152Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:20:48.152Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:20:48.152Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k LocalSystemNetworkRestricted -s ScDeviceEnum,C:\Windows\System32\services.exe,0x16a0
-,-,2020-05-02T03:20:48.425Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x620882,-,10.0.1.4,SCRANTON$,,,,
-,-,2020-05-02T03:20:48.426Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x620896,-,10.0.1.4,pbeesly,,,,
C:\Windows\System32\svchost.exe,SCRANTON$,2020-05-02T03:20:49.428Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x594,10,0x1305dc,SCRANTON,172.18.39.2,pbeesly,,,,
C:\Windows\System32\svchost.exe,SCRANTON$,2020-05-02T03:20:49.429Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x594,10,0x13069a,SCRANTON,172.18.39.2,pbeesly,,,,
,pbeesly,2020-05-02T03:20:49.431Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x1305dc,,,,,,,"SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
C:\Packages\Plugins\Microsoft.Compute.CustomScriptExtension\1.10.5\bin\CustomScriptHandler.exe,SCRANTON$,2020-05-02T03:20:49.470Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x15c4,,,,,,,,,
C:\Windows\System32\cmd.exe,SCRANTON$,2020-05-02T03:20:49.471Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0xe18,,,,,,,,,
C:\Windows\System32\conhost.exe,SCRANTON$,2020-05-02T03:20:49.471Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0xe48,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:49.476Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x3b0,,0x13069a,,,pbeesly,,C:\windows\system32\TSTheme.exe -Embedding,C:\Windows\System32\svchost.exe,0x17c4
,SCRANTON$,2020-05-02T03:20:49.511Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e4,0x420,,0x13069a,,,pbeesly,,rdpclip,C:\Windows\System32\svchost.exe,0x14b4
,SCRANTON$,2020-05-02T03:20:49.531Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x594,,0x13069a,,,pbeesly,,sihost.exe,C:\Windows\System32\svchost.exe,0x14f0
,SCRANTON$,2020-05-02T03:20:50.553Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x13069a,,,pbeesly,,C:\windows\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc,C:\Windows\System32\services.exe,0x143c
,SCRANTON$,2020-05-02T03:20:50.563Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x13069a,,,pbeesly,,C:\windows\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService,C:\Windows\System32\services.exe,0x141c
,SCRANTON$,2020-05-02T03:20:50.575Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x0,,,-,,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /c",C:\Windows\System32\svchost.exe,0x1444
,SCRANTON$,2020-05-02T03:20:50.579Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x13069a,,,pbeesly,,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},C:\Windows\System32\svchost.exe,0x14a8
,SCRANTON$,2020-05-02T03:20:50.582Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x1305dc,,,pbeesly,,taskhostw.exe,C:\Windows\System32\svchost.exe,0x14a0
,SCRANTON$,2020-05-02T03:20:50.588Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x13069a,,,pbeesly,,taskhostw.exe,C:\Windows\System32\svchost.exe,0x14f4
,SCRANTON$,2020-05-02T03:20:50.599Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k netsvcs -p -s TokenBroker,C:\Windows\System32\services.exe,0x1618
C:\Windows\System32\taskhostw.exe,pbeesly,2020-05-02T03:20:50.600Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x1305dc,0x14a0,,,,,,,,,
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:20:50.603Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:20:50.604Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:20:50.607Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TabletInputService,C:\Windows\System32\services.exe,0x1600
,SCRANTON$,2020-05-02T03:20:50.613Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1600,,0x13069a,,,pbeesly,,"""ctfmon.exe""",C:\Windows\System32\svchost.exe,0x16e0
C:\Windows\System32\services.exe,SCRANTON$,2020-05-02T03:20:50.615Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4624,0x3e7,0x2e0,5,0x3e7,-,-,SYSTEM,,,,
,SYSTEM,2020-05-02T03:20:50.615Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4672,0x3e7,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,
,SCRANTON$,2020-05-02T03:20:51.611Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k wsappx -p -s AppXSvc,C:\Windows\System32\services.exe,0x16a8
C:\Program Files\Windows Defender\NisSrv.exe,LOCAL SERVICE,2020-05-02T03:20:51.631Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e5,0xd14,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:51.644Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,C:\windows\system32\svchost.exe -k LocalService -p -s CDPSvc,C:\Windows\System32\services.exe,0x17c0
C:\Windows\System32\svchost.exe,SCRANTON$,2020-05-02T03:08:42.051Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x20cc,,,,,,,,,
C:\Windows\System32\svchost.exe,LOCAL SERVICE,2020-05-02T03:08:47.742Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e5,0x1bfc,,,,,,,,,
,SCRANTON$,2020-05-02T03:08:48.916Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2d0,,0x3e5,,,LOCAL SERVICE,,C:\windows\system32\svchost.exe -k LocalService -p -s WebClient,C:\Windows\System32\services.exe,0x2318
,SCRANTON$,2020-05-02T03:20:19.860Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e4,,,SCRANTON$,,C:\windows\system32\sppsvc.exe,C:\Windows\System32\services.exe,0x15f8
,SCRANTON$,2020-05-02T03:20:28.482Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd20,,0x0,,,-,,"""C:\WindowsAzure\SecAgent\WaSecAgentProv.exe"" -startPoll C:\WindowsAzure\Logs\ 168.63.129.16 5248000 900000 21600000",C:\WindowsAzure\Packages\WaAppAgent.exe,0x165c
,SCRANTON$,2020-05-02T03:20:28.482Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x165c,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\WindowsAzure\SecAgent\WaSecAgentProv.exe,0x1664
-,-,2020-05-02T03:20:28.858Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61f4c6,-,10.0.1.10,WEC$,,,,
,SCRANTON$,2020-05-02T03:20:36.752Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd20,,0x0,,,-,,"""C:\WindowsAzure\SecAgent\WaSecAgentProv.exe"" -startPoll C:\WindowsAzure\Logs\ 168.63.129.16 5248000 900000 21600000",C:\WindowsAzure\Packages\WaAppAgent.exe,0x16a4
,SCRANTON$,2020-05-02T03:20:36.752Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x16a4,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\WindowsAzure\SecAgent\WaSecAgentProv.exe,0x16b0
,SCRANTON$,2020-05-02T03:20:37.283Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd20,,0x0,,,-,,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\5223f100-35b4-4def-a55f-a19d6294ec69.zip",C:\WindowsAzure\Packages\WaAppAgent.exe,0x16d0
C:\WindowsAzure\SecAgent\WaSecAgentProv.exe,SCRANTON$,2020-05-02T03:20:37.283Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x16a4,,,,,,,,,
C:\Windows\System32\conhost.exe,SCRANTON$,2020-05-02T03:20:37.291Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x16b0,,,,,,,,,
,SCRANTON$,2020-05-02T03:20:37.291Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x16d0,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\WindowsAzure\Packages\CollectGuestLogs.exe,0x16e4
-,-,2020-05-02T03:20:45.165Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4624,0x0,0x0,3,0x61f6ff,-,10.0.1.6,NASHUA$,,,,
,pbeesly,2020-05-02T03:00:15.426Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x372e81,0xba0,,0x0,,,-,,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0xf24
,pbeesly,2020-05-02T03:00:15.426Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x372e81,0xf24,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0xed4
,NEWYORK$,2020-05-02T03:01:34.553Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4688,0x3e7,0x3b0,,0x0,,,-,,C:\windows\system32\wbem\wmiprvse.exe -Embedding,C:\Windows\System32\svchost.exe,0x15bc
,NEWYORK$,2020-05-02T03:01:36.990Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4688,0x3e7,0x3b0,,0x3e4,,,NEWYORK$,,C:\windows\system32\wbem\wmiprvse.exe -Embedding,C:\Windows\System32\svchost.exe,0x15b8
C:\Windows\System32\svchost.exe,NEWYORK$,2020-05-02T03:01:39.497Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4689,0x3e4,0x1298,,,,,,,,,
,NEWYORK$,2020-05-02T03:01:40.534Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4688,0x3e7,0x2b8,,0x3e4,,,NEWYORK$,,C:\windows\System32\svchost.exe -k smphost,C:\Windows\System32\services.exe,0x113c
,SCRANTON$,2020-05-02T03:04:31.261Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x134c,,0x0,,,-,,"""C:\windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe8_ Global\UsGthrCtrlFltPipeMssGthrPipe8 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",C:\Windows\System32\SearchIndexer.exe,0xd38
,SCRANTON$,2020-05-02T03:04:31.265Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x134c,,0x0,,,-,,"""C:\windows\system32\SearchFilterHost.exe"" 0 772 776 784 8192 780 ",C:\Windows\System32\SearchIndexer.exe,0x7b8
,pbeesly,2020-05-02T03:04:36.293Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x372e81,0xf24,,0x0,,,-,,"""C:\Program Files\SysinternalsSuite\accesschk.exe""",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0x23f4
C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.18362.710_none_5f52d84058d0677f\TiWorker.exe,SCRANTON$,2020-05-02T03:04:48.316Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x16a0,,,,,,,,,
C:\Windows\servicing\TrustedInstaller.exe,SCRANTON$,2020-05-02T03:04:48.316Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x3e7,0x1bf4,,,,,,,,,
C:\Program Files\SysinternalsSuite\accessChk.exe,pbeesly,2020-05-02T03:04:56.371Z,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4689,0x372e81,0x23f4,,,,,,,,,
,NEWYORK$,2020-05-02T03:04:56.372Z,wec.internal.cloudapp.net,NEWYORK.dmevals.local,4672,0x5deba6,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,
